genex	geney	idx	idy	r
aPKC	RpL37b	04_E14	16_K3	0.4088958129459399
Aplip1	CG43181	16_F15	15_E20	0.4118573753007046
Aplip1	fng	16_F15	03_A22	0.3878858420010738
Aplip1	CG14657	16_F15	15_B19	0.3767567039203917
Apl	CG3534	16_C18	06_E16	0.43106292762151416
Apl	Hsp22	16_C18	06_L17	0.40960878115221333
Apl	Ndae1	16_C18	03_I22	0.4038301528096058
apn	CG12520	16_O16	16_O12	0.3942591468727255
apn	Gapdh1	16_O16	11_O11	0.3635063309724133
apn	CG34050	16_O16	04_C24	0.3497178111506067
apolpp	Mes4	18_J2	10_H22	0.4064704855684192
apolpp	CG31988	18_J2	05_H10	0.3763469146707725
Apoltp	CG42271	07_M3	13_I7	0.3914776934798602
Apoltp	CG1218	07_M3	07_L14	0.37229719149120544
Apoltp	BI-1	07_M3	06_E12	0.36758419914018853
ap	sty	19_D15	07_H18	0.6867502075828275
ap	Ptp69D	19_D15	06_D7	0.6451019387588489
ap	Chi	19_D15	09_P3	0.644891093436524
APP-BP1	zetaTry	17_C14	01_J10	0.5532950999247049
APP-BP1	CG42367	17_C14	01_E5	0.4940732091833566
APP-BP1	nompC	17_C14	12_F15	0.4474876219193393
Appl	mTerf5	17_L9	12_C2	0.4832292048981719
Appl	edin	17_L9	02_F2	0.4341089938114942
Appl	bc10	17_L9	11_G12	0.41188660634323715
Aprt	Rab10	03_B5	14_A12	0.4278185027958679
Aprt	Syx7	03_B5	13_I23	0.4212515592484607
Aprt	CG9752	03_B5	05_A23	0.4126072059813861
aqz	spen	07_G24	10_N22	0.5257775304322032
aqz	CG5021	07_G24	13_M3	0.5203423121479065
5-HT1B	aqz	19_A11	07_G24	0.5153154981672085
ara	exd	14_D20	13_J20	0.3808243176760785
ara	NLaz	14_D20	08_C8	0.3796368049841965
ara	CG32040	14_D20	15_F13	0.3678433944886916
Arc1	CG2955	10_L5	03_D24	0.3917792512830302
Arc1	Iru	10_L5	09_P2	0.38379495050554646
Arc1	Smyd4-1	10_L5	18_O23	0.3803203085825999
Arc2	Os-C	16_H7	12_A9	0.4708249232251452
Arc2	CG43198	16_H7	10_A24	0.39909538290041313
Arc2	CG17154	16_H7	10_A23	0.3733631269467902
Arc42	ovm	13_N12	05_L17	0.4632714170106222
Arc42	corto	13_N12	12_L24	0.45656600614791903
Arc42	CG30105	13_N12	15_K5	0.4443593643258509
Arf102F	cype	03_C24	03_A1	0.39968759973219403
Arf102F	CG7630	03_C24	12_C15	0.3767406192331753
Arf102F	Hsp70Bc	03_C24	13_A21	0.3757282798541868
Abl	Arf51F	11_M22	14_I17	0.6134215081466539
Arf51F	PIP4K	14_I17	06_D14	0.6052418246261955
Arf51F	Hip1	14_I17	17_L17	0.594034346762313
ArfGAP1	IntS2	07_F12	13_K22	0.41656673667632194
ArfGAP1	CG6761	07_F12	06_C13	0.3744743723249887
ArfGAP1	CG32651	07_F12	12_A1	0.36312362834265166
Argl	Cdc6	06_C22	09_B12	0.4491761205797385
Argl	CG13564	06_C22	13_G5	0.3895048131713582
Argl	Taf10	06_C22	09_O16	0.3790191426649715
arg	Dhpr	13_J12	02_I19	0.3713292500565336
arg	CG3515	13_J12	08_A9	0.3401885992247794
arg	CG7191	13_J12	10_A12	0.33655736562323607
ArgRS	IleRS	02_G17	16_J4	0.5934342280377585
ArgRS	mask	02_G17	14_C7	0.5428369904037634
ArgRS	mRpL21	02_G17	13_I6	0.5348418548173762
ari-2	CG43135	13_J24	02_N1	0.5130816269160997
ari-2	CG34456	13_J24	05_B10	0.48329278399216447
ari-2	Oatp74D	13_J24	10_G13	0.4233868156301817
Arl1	mnd	13_M2	06_C1	0.4426906087817388
Arl1	CG8564	13_M2	07_F23	0.43895672257307217
Arl1	epsilonCOP	13_M2	11_A10	0.43577683781232307
Arl2	side-VIII	14_N24	14_K24	0.40549934680090943
Arl2	swi2	14_N24	15_F12	0.4029440468731365
Arl2	Mon1	14_N24	08_B21	0.38029090364963297
armi	CG11191	19_J7	05_C2	0.39624668828672216
armi	Lsm10	19_J7	11_H24	0.36913589542051795
armi	CG15480	19_J7	04_M13	0.36073212106094704
arm	raskol	17_G24	13_L9	0.3746096819693613
arm	Flo1	17_G24	06_G22	0.3738114568977088
AGO3	arm	17_L7	17_G24	0.3553886758344388
Arp1	DCTN2-p50	02_I2	11_G6	0.7496817738931197
Arp1	Dlic	02_I2	19_B11	0.7309716187189517
Arp1	Lis-1	02_I2	18_C8	0.6586036615845896
Arp2	lncRNA:CR43404	09_M14	14_A4	0.6207814411773761
Arp2	Gas41	09_M14	19_P24	0.4910339952935033
Arp2	bel	09_M14	09_B15	0.4551721640979328
Arp53D	ppk26	04_D10	12_N1	0.3497572844138711
Arp53D	eIF2Balpha	04_D10	04_N22	0.34071327827617476
Arp53D	mRpL30	04_D10	12_N17	0.3256273560748451
Arp8	CG1738	11_I10	05_L14	0.42293100988048976
Arp8	CG31380	11_I10	04_A19	0.4109675577671652
Arpc1	Arpc2	19_J14	10_J21	0.6997642831866879
Arpc1	Arpc5	19_J14	05_F8	0.6084853357737056
Arpc1	rush	19_J14	18_G9	0.5539351821758651
Arpc2	Arpc5	10_J21	05_F8	0.5888080266648279
Arpc2	Pi3K68D	10_J21	06_L11	0.5113002945538626
Arpc5	Pi3K68D	05_F8	06_L11	0.6224367269809215
Arpc5	rush	05_F8	18_G9	0.612333704162203
Arr1	Hex-t1	02_G9	14_F23	0.46177797114249974
Arr1	Jon99Ciii	02_G9	08_I19	0.38896111712229353
Arr1	Pgant9	02_G9	16_A8	0.385145079577527
Arr2	knrl	14_F7	17_H24	0.37893864279267264
Arr2	Prx3	14_F7	08_E3	0.3543026131014179
Arr2	CG41378	14_F7	17_D24	0.3531673277149181
Art1	vib	11_J6	04_D13	0.38791949157602057
Art1	CG5589	11_J6	13_O11	0.3772098613898214
Art1	Larp7	11_J6	07_I13	0.37489560815745593
Art2	Or65c	02_P3	18_A3	0.45474952033817195
Art2	vap	02_P3	02_P16	0.45129895622821675
Art2	dod	02_P3	09_L17	0.3905299815728855
Art4	CG14253	19_C23	15_B11	0.3828154243102362
Art4	Gr22c	19_C23	05_P15	0.37825954498868924
Art4	Ilp1	19_C23	10_C10	0.3690175593579837
Art6	CG2681	13_G19	09_J9	0.40010182840626607
Art6	CG15638	13_G19	02_H24	0.39195819525665626
Art6	lncRNA:CR43253	13_G19	16_P1	0.3887869482632807
Art7	Nsun5	07_A18	07_J4	0.46535799433479896
Art7	Hex-t1	07_A18	14_F23	0.4403593108272623
Art7	CG10621	07_A18	13_J16	0.43170723373465697
Art9	CG6044	15_D14	03_L22	0.45767835216681035
Art9	lectin-22C	15_D14	06_G11	0.3924782062669946
Art9	CG11379	15_D14	18_B9	0.38957352948187135
Arv1	D	05_J2	16_F19	0.4123399006793329
Arv1	Lsp1gamma	05_J2	05_P18	0.36243296833177
Arv1	CG1703	05_J2	16_I6	0.36203659117376974
arx	rst	03_P23	03_P21	0.5948259211689083
arx	C1GalTA	03_P23	02_A24	0.5403409244061157
arx	Tret1-1	03_P23	04_J2	0.5376884651262769
ARY	CG32053	01_F23	16_O18	0.5300665099667252
ARY	lncRNA:CR43253	01_F23	16_P1	0.45629161322288947
ARY	Hr78	01_F23	18_C6	0.4051594096081727
Asciz	CG34427	06_L1	02_O14	0.41139495369038037
Asciz	CG10341	06_L1	14_L12	0.40398489631925205
Asciz	CG13117	06_L1	15_G6	0.37070338268354985
ash1	CG3347	02_K2	04_E24	0.4615858050839499
ash1	SF2	02_K2	09_I18	0.440529641893415
ash1	upd3	02_K2	04_I10	0.43958794790016403
Ask1	lic	09_I4	03_B2	0.7650924841289802
Ask1	Ect4	09_I4	11_J8	0.7467029197299434
Ask1	mbc	09_I4	09_I1	0.4766419066904285
asl	CG13484	07_P18	16_P20	0.49090254830843316
asl	CG1824	07_P18	17_I7	0.47733603132544794
asl	CG13473	07_P18	07_P20	0.46922714442284263
AsnRS-m	CG15525	11_D9	01_K11	0.4191134251326033
AsnRS-m	CG9514	11_D9	03_C2	0.40183230848800117
AsnRS-m	CG15093	11_D9	06_H22	0.38907228807277144
AsnRS	CG7715	11_G5	08_F20	0.4096820274840157
AsnRS	edl	11_G5	11_I3	0.4052915108156572
AsnRS	Der-1	11_G5	16_I20	0.4017483164444134
asp	VhaM9.7-c	09_L1	06_A8	0.465089270600517
asp	CG31358	09_L1	15_B4	0.449028013082139
asp	Dark	09_L1	07_A20	0.40356593960960097
asRNA:CR42547	Neb-cGP	03_L14	01_H23	0.4887817494879644
asRNA:CR42547	Chd3	03_L14	15_K16	0.38133738359599767
asRNA:CR42547	CG4960	03_L14	14_E2	0.3728031503308992
asRNA:CR43243	galla-1	18_O24	01_G8	0.5379110740794462
asRNA:CR43243	CG13538	18_O24	04_A12	0.5136071896692712
asRNA:CR43243	jbug	18_O24	01_A17	0.5012744951743856
asRNA:Eig63F-2	fat-spondin	17_L16	17_J18	0.4182159694765422
asRNA:Eig63F-2	CG31156	17_L16	19_J11	0.4060095439437069
asRNA:Eig63F-2	CG34162	17_L16	17_E1	0.3787995063179127
Ass	Gr43a	07_N22	18_F3	0.3922622781897754
Ass	CG13155	07_N22	07_O14	0.3567347570920435
Ass	nwk	07_N22	07_N20	0.3501663350135268
AstC-R2	CG14964	03_C10	17_N13	0.42530403865293986
AstC-R2	CG42365	03_C10	17_H5	0.4252270121049716
AstC-R2	CG30487	03_C10	11_I7	0.37958271385395653
AstCC	rdgC	14_K20	17_C15	0.43329366973378464
AstCC	N	14_K20	18_E18	0.43018955011476717
AstCC	Orcokinin	14_K20	01_B15	0.4294891687883587
AstC	Yif1	17_A9	16_C12	0.4309019022201421
AstC	gukh	17_A9	01_M3	0.39255334510564033
AstC	Rpn8	17_A9	13_J9	0.3562739246764351
asun	DCTN5-p25	08_M3	17_M1	0.3698643043498642
asun	Vps52	08_M3	06_M17	0.3619747972604046
asun	SLIRP1	08_M3	01_O3	0.3547604887610635
Atac2	nyo	08_M8	18_B19	0.3871735253079788
Atac2	CG15142	08_M8	10_C15	0.38477855168368075
Atac2	Trf	08_M8	14_G20	0.3721815520723792
Atac3	CG12171	15_M19	17_G17	0.5071124748222373
Atac3	Trf	15_M19	14_G20	0.4700135304448372
Atac3	CG5746	15_M19	11_K17	0.43804801620044287
Atf3	sdt	11_I11	10_D24	0.4189819238287975
Atf3	CG10984	11_I11	08_O14	0.405475021598926
Atf3	CG31365	11_I11	19_P6	0.39987313144449727
Atf6	lectin-37Db	19_B15	14_J2	0.51132454698972
Atf6	CG33467	19_B15	19_A17	0.46592790337597856
Atf6	CG8003	19_B15	19_C17	0.4321470515986093
Atg12	CG31326	17_J17	16_F3	0.3318673975579401
Atg12	CG17207	17_J17	08_L6	0.3283662998035151
AdenoK	Atg12	04_F11	17_J17	0.32820226848183237
Atg17	Vps16A	06_J18	01_E16	0.46402900241867084
Atg17	tst	06_J18	07_C9	0.4514311138626722
Atg17	REPTOR	06_J18	19_F15	0.40630415443758866
Atg4b	CG31693	04_F18	14_H2	0.3650848874078739
Atg4b	qkr58E-2	04_F18	04_D18	0.3642341374524871
Atg4b	CG34213	04_F18	09_G22	0.35745117877472704
Atg5	CG43125	15_M9	01_B9	0.4178245056737061
Atg5	lncRNA:CR43199	15_M9	18_F17	0.39838583917176895
Atg5	Msp300	15_M9	11_P21	0.3967723735460894
atilla	Tsp42Ei	07_O20	07_P7	0.39352546673495303
atilla	ND-B14	07_O20	06_E15	0.363592293239105
atilla	kdn	07_O20	01_C12	0.35972955981044413
atms	Ctr9	19_M1	14_J11	0.6267973562834027
atms	CG32687	19_M1	16_M5	0.3621303167713703
ATP6AP2	VhaAC45	11_F18	18_K8	0.6153127066597016
ATP6AP2	VhaPPA1-1	11_F18	09_B3	0.5996762700152597
ATP6AP2	VhaAC39-1	11_F18	15_C12	0.5565376019555687
Atpalpha	CG3815	11_E18	13_O22	0.3654079648795315
Atpalpha	CG31702	11_E18	04_K22	0.35686194867135845
Atpalpha	CG11961	11_E18	09_K5	0.3534592699037068
ATPsynbetaL	CG43332	16_H9	17_D13	0.36433257769366767
ATPsynbetaL	CG43333	16_H9	17_D13	0.36433257769366767
ATPsynbetaL	SLC5A11	16_H9	16_J11	0.35853221987324274
ATPsynbeta	ATPsynCF6	01_G18	03_K16	0.7222182133731646
ATPsynbeta	ATPsynB	01_G18	03_L11	0.6969802344693344
ATPsynbeta	ATPsynD	01_G18	04_D11	0.6278193265306179
ATPsynB	UQCR-C1	03_L11	17_K19	0.7011975992912923
ATPsynB	ATPsynD	03_L11	04_D11	0.6945384726431983
ATPsynCF6L	CAH13	16_N5	02_P19	0.3896426722883011
ATPsynCF6L	CG8852	16_N5	17_O8	0.37478748938810585
ATPsynCF6L	tub	16_N5	18_O12	0.37297883550151517
ATPsynCF6	blw	03_K16	01_I19	0.6321980153500838
ATPsynB	ATPsynCF6	03_L11	03_K16	0.6295432098417832
ATPsyndelta	ATPsynD	08_N22	04_D11	0.6021715028196722
ATPsynB	ATPsyndelta	03_L11	08_N22	0.5960056298121933
ATPsynCF6	ATPsyndelta	03_K16	08_N22	0.5863532830421244
ATPsynD	ATPsynO	04_D11	13_H22	0.686798833105924
ATPsynD	blw	04_D11	01_I19	0.6808312225125855
ATPsynepsilonL	CAH13	08_H7	02_P19	0.38950255723044436
ATPsynepsilonL	CG9624	08_H7	17_P18	0.37933535564539433
ATPsynepsilonL	Vha16-2	08_H7	12_O14	0.3790294924420674
ATPsynF	RpL17	03_O16	03_O22	0.4598497642808757
ATPsynF	His2B:CG33876	03_O16	02_E13	0.45403366650756766
ATPsynF	RpS21	03_O16	16_A17	0.4433707960053709
ATPsyngamma	COX4	17_I3	04_L16	0.6394791182638403
ATPsyngamma	COX5A	17_I3	06_A16	0.62733231619349
ATPsyngamma	blw	17_I3	01_I19	0.6198927590394441
ATPsynG	RpS29	01_O19	14_H11	0.48264389083559683
ATPsynG	roh	01_O19	19_L23	0.4741530428816297
ATPsynB	ATPsynG	03_L11	01_O19	0.46991741099678874
ATPsynO	roh	13_H22	19_L23	0.6058049297743299
ATPsynO	Phb2	13_H22	10_J13	0.5884905492506726
AttB	ksh	07_L19	16_G22	0.44786454581972124
AttB	CG17279	07_L19	01_P5	0.4118556719466982
AttB	CG33783	07_L19	01_O16	0.3917910277247386
AttC	Dop2R	09_M19	19_E11	0.47002694322086286
AttC	Eig71Eg	09_M19	12_N10	0.4243445258649736
AttC	E(spl)mbeta-HLH	09_M19	10_E15	0.4079714632763167
AttD	CG16800	06_K22	17_G3	0.4640351317814463
AttD	CG5746	06_K22	11_K17	0.4398366988149938
AttD	Pgant5	06_K22	03_K14	0.4317107266509345
Atu	CG3847	18_A22	16_J9	0.43834985376584723
AMPKalpha	Atu	09_L15	18_A22	0.4330186442502239
Atu	ClC-c	18_A22	04_H7	0.43241126994448115
Atx2	spen	06_E11	10_N22	0.7694274733243329
Atx2	Gnf1	06_E11	13_L20	0.6915036995622761
Atx2	CG32066	06_E11	05_O3	0.665767490110356
Atxn7	Spt20	01_P13	18_K23	0.6192024834678709
Atxn7	bsk	01_P13	14_C18	0.5339186819441325
Atxn7	Axn	01_P13	19_B23	0.4834417500550743
aurB	borr	19_D17	03_D22	0.6192677233950823
aurB	CycA	19_D17	18_A16	0.5893645788814345
aurB	mip120	19_D17	17_C20	0.5781862493522095
aust	CG6345	11_G17	19_L20	0.45287211554444856
aust	for	11_G17	03_G6	0.40800812292813626
aust	CG4045	11_G17	06_G12	0.403576889175078
aux	CG3594	02_E7	05_M12	0.439819432448467
aux	SCAP	02_E7	18_K11	0.4224314415687518
aux	RpL24-like	02_E7	14_D24	0.42126206163144386
awd	BoYb	09_P11	10_P23	0.46740120402247193
awd	CG15332	09_P11	13_C10	0.3961202487442712
awd	cv	09_P11	09_C16	0.3930443361259947
Axn	Unr	19_B23	03_E5	0.5943096216249573
Axn	sqd	19_B23	07_M13	0.5782741296377776
Axn	kay	19_B23	18_I17	0.5758305127405703
Axud1	gcl	02_P2	02_C1	0.49512993595850047
Axud1	CG13962	02_P2	10_I15	0.46882285061482526
Abl	Axud1	11_M22	02_P2	0.46780995294663025
azot	lectin-37Db	10_A15	14_J2	0.4210232787898359
azot	CG32110	10_A15	06_P3	0.3807044844851394
azot	CG9259	10_A15	10_A16	0.36004641679551375
B-H1	Rab35	09_I15	11_H6	0.45816172562704854
B-H1	Cpsf73	09_I15	07_A2	0.38659406458470635
B-H1	bol	09_I15	08_I21	0.37807781546285935
B-H2	CG7296	13_B16	05_J15	0.5135637259555021
B-H2	LysS	13_B16	11_H4	0.5085085407899778
B-H2	CG16800	13_B16	17_G3	0.5053212698023125
B4	CG33051	04_C10	10_F18	0.41615632947127534
B4	zetaTry	04_C10	01_J10	0.36983736997082917
B4	zen	04_C10	12_E14	0.36443312561486657
B52	sqd	09_E20	07_M13	0.6136818871057105
B52	slpr	09_E20	19_G18	0.5802569532223144
B52	Bx	09_E20	11_I4	0.554397577834516
B9d2	tctn	14_P4	14_P4	1
B9d2	POSH	14_P4	07_H20	0.37629091484773
B9d2	CG16956	14_P4	15_P21	0.36416360500758144
babos	CG13023	16_C19	14_O22	0.3973541748278845
babos	CG1275	16_C19	06_F14	0.3839024291621784
babos	CG12861	16_C19	16_B17	0.37859110619546443
Bacc	Nepl12	13_E20	17_F20	0.39447289921082396
Bacc	Tango11	13_E20	03_M8	0.39296296073411624
Bacc	Der-1	13_E20	16_I20	0.38324894911687235
baf	CG31705	02_G16	07_J13	0.4640055978397809
baf	Lam	02_G16	06_L10	0.43820303944711037
baf	Nup188	02_G16	13_I20	0.4375688899103832
Alg11	ball	01_K5	02_K20	0.3850261828546317
ball	CG5089	02_K20	17_F9	0.37746242600504987
ball	CR1075	02_K20	15_M14	0.36545548038102454
Bap111	brm	18_K19	18_G17	0.7719966388492989
Bap111	mor	18_K19	02_C6	0.7564912661037637
Bap111	Snr1	18_K19	11_G20	0.7366359403510507
Bap170	e(y)3	19_J5	05_J17	0.6975702757103358
Bap170	CG7154	19_J5	19_H6	0.6168283994359502
Bap170	MED15	19_J5	08_B4	0.43099974583509143
Bap55	DMAP1	02_E20	17_A20	0.6621934738349718
Bap55	Rpn9	02_E20	11_G16	0.5883534110862682
Bap55	EloC	02_E20	10_H24	0.5488264160323304
Bap60	brm	18_M15	18_G17	0.798486432868604
Bap60	mor	18_M15	02_C6	0.796941782779636
Bap111	Bap60	18_K19	18_M15	0.6867424511924227
bap	SerRS-m	02_P15	08_J15	0.5027368771989714
bap	CG12024	02_P15	08_M18	0.47481853160524673
bap	CG9269	02_P15	15_C13	0.45650331170063285
barc	Sf3a2	13_C17	01_E7	0.6327584539533022
barc	CG6227	13_C17	15_G3	0.6221844460373367
barc	hfp	13_C17	06_J6	0.529075366002182
barr	Cap-G	10_J22	15_E15	0.680148449393994
barr	His2B:CG33892	10_J22	03_B12	0.6025814493145174
barr	His2B:CG33892	10_J22	12_P9	0.5663434429859285
bbc	CG4945	13_I22	13_F12	0.41231779652936473
bbc	CG13510	13_I22	19_H18	0.4044600333978768
bap	bbc	02_P15	13_I22	0.40068551348631104
BBS1	Kdm4A	11_D15	19_D13	0.36315341814448876
BBS1	Smn	11_D15	11_L9	0.34963763958788935
BBS1	CG9065	11_D15	06_G20	0.3465831127224824
BBS4	fng	12_D1	03_A22	0.47966524609491035
BBS4	CG33958	12_D1	12_H1	0.47535852603532863
BBS4	Gmd	12_D1	12_F1	0.4515044389841797
Abl	BBS5	11_M22	01_K23	0.4205833362204225
Axud1	BBS5	02_P2	01_K23	0.41285159107390573
BBS5	shrb	01_K23	05_D20	0.39359536114964716
BBS8	CG9194	06_H10	09_G23	0.4758173354145909
BBS8	Vha68-3	06_H10	11_I1	0.39008061916902287
BBS8	sty	06_H10	07_H18	0.3777687196643055
bc10	edin	11_G12	02_F2	0.421944267480696
bc10	CG34026	11_G12	03_K9	0.41992167214750775
BCAS2	Nha1	06_H18	03_C18	0.4340356819606018
BCAS2	Tektin-A	06_H18	01_J15	0.40958509819892713
BCAS2	hfp	06_H18	06_J6	0.4037239687142873
BCL7-like	S	06_G2	02_H22	0.39401256830958686
BCL7-like	fz2	06_G2	09_I22	0.38510951213217753
BCL7-like	wls	06_G2	01_I17	0.3679287999522155
bdg	Taf2	15_C11	09_B5	0.47542777084941795
bdg	RhoGAP71E	15_C11	09_O17	0.4461962358120359
bdg	CG5199	15_C11	15_G20	0.43806317976353176
bdl	CG11459	07_F15	03_D10	0.3839985105734677
bdl	slam	07_F15	19_L3	0.3747275179245167
bdl	drm	07_F15	08_A17	0.35478333892062874
BEAF-32	mbc	05_P21	09_I1	0.5298676931925657
BEAF-32	Caper	05_P21	07_L2	0.5291121789289128
BEAF-32	Pdk1	05_P21	08_B14	0.5268578834176724
beag	snRNP-U1-70K	09_I16	08_H1	0.5111927171096676
beag	l(1)G0193	09_I16	18_P16	0.4225377251249876
beag	trc	09_I16	10_L3	0.41816675961082145
beat-Ia	Hsc70-2	16_J13	16_N7	0.47369170617361495
beat-Ia	DCX-EMAP	16_J13	03_P19	0.4214845820972118
beat-Ia	CG33710	16_J13	09_J4	0.4023622418121353
beat-IIIa	CG32235	16_O14	07_G12	0.4660711577340453
beat-IIIa	kst	16_O14	16_O7	0.370799888654371
beat-IIIa	CG11380	16_O14	09_F19	0.35416313907991676
beat-IIIc	CG17672	11_L24	16_C3	0.5593907147913523
beat-IIIc	Cpsf73	11_L24	07_A2	0.46824403839789236
beat-Vb	Wnt10	01_N13	01_M9	0.4472000346574676
beat-Vb	tRNA:Pro-TGG-1-2	01_N13	06_A3	0.40635535732207634
beat-Vb	CG42761	01_N13	01_O20	0.39787700869340403
beat-Vc	CG9920	04_N15	14_H3	0.4429584455822622
beat-Vc	CG34367	04_N15	02_N16	0.4001972961925633
beat-Vc	nAChRalpha2	04_N15	09_E7	0.39824011851279867
beat-VII	CG15765	02_P9	02_N9	0.4196583368640269
beat-VII	vap	02_P9	02_P16	0.40654085520056954
beat-VII	Fie	02_P9	02_O16	0.38967469966198065
beg	RapGAP1	07_M9	19_A1	0.45179555292321955
beg	solo	07_M9	19_A23	0.42925848956389023
beg	CG33792	07_M9	04_G18	0.39499197795721314
bel	NAT1	09_B15	02_P20	0.4986632793447023
bel	qkr58E-1	09_B15	12_B8	0.4936687190340022
bel	eIF3d1	09_B15	02_O11	0.4555263228216886
Bem46	toe	08_L18	17_J10	0.4603381753719573
Bem46	Hsp60B	08_L18	01_B16	0.41919717900422654
Bem46	CG10915	08_L18	13_B14	0.4097403230811941
ben	spen	07_O9	10_N22	0.6118505990641708
Ack	ben	13_M18	07_O9	0.5781447453142777
ben	MICAL-like	07_O9	11_J17	0.5727798987657957
Abl	be	11_M22	18_P6	0.5641675058123511
AMPKalpha	be	09_L15	18_P6	0.5554116199673467
be	shrb	18_P6	05_D20	0.5215067460065655
Best1	rno	13_A6	06_L24	0.44257586791559844
Best1	kis	13_A6	10_H5	0.4352227646778077
Best1	Elp3	13_A6	17_I20	0.43135688980291326
Best3	mRpS22	10_B19	02_G3	0.37068434439572556
Best3	Mapmodulin	10_B19	07_N24	0.36976846483060244
Best3	CG30392	10_B19	11_B5	0.36219570791937217
Best4	CG33257	06_H21	12_A5	0.4420365144481735
Best4	Ttc30	06_H21	03_I20	0.37355452747663437
Best4	CG14330	06_H21	10_C3	0.34716152078853846
Bet1	Slh	11_O24	03_B14	0.7193305626282733
Bet1	Src42A	11_O24	09_O8	0.6829340812119601
Bet1	Fur1	11_O24	15_O13	0.6685137126917038
Bet3	Trs31	11_C14	05_H4	0.6133873128975451
Bet3	Trs23	11_C14	11_F6	0.5788954009251082
Bet3	Bet5	11_C14	12_H17	0.5776438545322857
Bet5	Trs31	12_H17	05_H4	0.6779168034837357
Bet5	Trs23	12_H17	11_F6	0.6290252101991075
Bet5	spen	12_H17	10_N22	0.6235977803065025
beta-Man	st	12_H5	01_A15	0.4536681270198982
beta-Man	fidipidine	12_H5	01_P24	0.36818867363497887
beta-Man	CG4301	12_H5	01_A11	0.36719385968932416
beta'COP	deltaCOP	07_J8	09_L8	0.7403873720347867
beta'COP	zetaCOP	07_J8	06_M15	0.718045144007159
beta'COP	betaCOP	07_J8	02_I13	0.6674373289742487
beta4GalNAcTB	mal	01_M12	11_E9	0.4285297738874292
beta4GalNAcTB	Sobp	01_M12	11_O9	0.37687072923804976
beta4GalNAcTB	CG6044	01_M12	03_L22	0.3749374349946774
betaCOP	zetaCOP	02_I13	06_M15	0.7126533514930228
betaggt-II	CG17325	08_P18	02_P7	0.41181173026971274
betaggt-II	CG31668	08_P18	16_B24	0.4081331370513818
betaggt-II	Rph	08_P18	06_K3	0.39639553505896996
betaggt-I	Spn	11_N23	08_N14	0.43953744271879
betaggt-I	crok	11_N23	15_I24	0.40800991498773603
betaggt-I	CG34207	11_N23	17_A21	0.3812511034286528
betaNACtes2	CG5746	19_G8	11_K17	0.6197721471816389
betaNACtes2	CG7548	19_G8	04_M10	0.6069456817042987
betaNACtes2	CG9083	19_G8	03_H8	0.6033307127201444
betaTry	CG17829	19_C2	13_H1	0.45758208068451733
betaTry	CG4617	19_C2	17_A2	0.37808405703695824
betaTry	CG13813	19_C2	17_C9	0.3620210591078761
betaTub56D	Pp1-87B	06_P12	11_I2	0.55769245684045
betaTub56D	msps	06_P12	09_K12	0.5285737990180505
betaTub56D	RpS21	06_P12	16_A17	0.4879582462954955
betaTub60D	Cpr78Ca	09_B21	02_F11	0.4326522106669609
betaTub60D	CG9631	09_B21	08_A21	0.41666237625958485
betaTub60D	Glut3	09_B21	10_D2	0.40126612582931337
Bgb	CG5174	11_O16	11_O3	0.4707153647510458
Bgb	flw	11_O16	14_A11	0.437501623162433
Bgb	Tsp42Ek	11_O16	02_M10	0.4184312185470706
bgcn	Pits	05_K20	14_P18	0.44665609371382503
bgcn	Cyp12b2	05_K20	09_C19	0.39139249002299353
bgcn	P5CDh2	05_K20	15_E11	0.3593832772122089
BI-1	Ir54a	06_E12	14_N13	0.34203268880845594
BI-1	dre4	06_E12	17_I14	0.316961025798688
bib	CG6175	06_J9	04_A24	0.37153970081969073
bib	CG1722	06_J9	07_M24	0.37146382748004
bib	dy	06_J9	04_O12	0.3641137007813768
BicC	CG43755	12_F12	14_O19	0.39164820634110503
BicC	CG30324	12_F12	15_E22	0.38434045750775564
BicC	Prosbeta2R2	12_F12	05_G24	0.38092212252781604
Arpc1	BicD	19_J14	16_O3	0.40228726565136713
Arpc2	BicD	10_J21	16_O3	0.3706727261444843
BicD	CG9272	16_O3	07_A13	0.3608090503230769
bif	br	15_M10	14_K8	0.4227789265855002
bif	S-Lap3	15_M10	15_J24	0.37145152223043953
bif	CR7448	15_M10	05_G20	0.36610917171854723
bigmax	CG12071	02_K6	15_H22	0.4100979451644851
bigmax	Syx17	02_K6	08_N10	0.40575338833569097
Bili	CG30471	18_I22	15_I4	0.44804268619791776
Bili	repo	18_I22	07_H11	0.4335507799643604
Bili	CG13912	18_I22	19_L9	0.4202156963164296
bin3	CG33333	02_I1	15_B2	0.46716167037956335
Axud1	bin3	02_P2	02_I1	0.42793621542897653
bin3	Tao	02_I1	14_E3	0.40006584424411384
bip2	Taf4	18_I15	19_L16	0.6516185198639302
bip2	e(y)1	18_I15	19_H3	0.633017439639554
bip2	MED20	18_I15	10_D11	0.5901507447163928
Blos3	vvl	18_M22	09_A15	0.4028746565919674
Blos3	CG15765	18_M22	02_N9	0.4016716301710485
Blos3	CG12158	18_M22	18_N18	0.3921134564319445
AttD	Blos4	06_K22	13_J14	0.3437614621311437
Blos4	bys	13_J14	06_A2	0.33064854628346
Blos4	Rrp47	13_J14	18_K17	0.32830375103318415
blot	Sgf11	03_H23	17_D7	0.39416407926287217
